date,hy_oas_bp,delta20,z,veto_high_floor,veto_z_gate,veto,quality_flag
2010-12-27,540.0,-63.0,-1.0263,False,False,False,
2010-12-28,528.0,-94.0,-1.5927,False,False,False,
2010-12-29,540.0,-62.0,-1.0112,False,False,False,
2010-12-30,532.0,-61.0,-0.9946,False,False,False,
2010-12-31,541.0,-51.0,-0.8155,False,False,False,
2011-01-03,532.0,-63.0,-1.0375,False,False,False,
2011-01-04,527.0,-42.0,-0.6531,False,False,False,
2011-01-05,511.0,-51.0,-0.8174,False,False,False,
2011-01-06,513.0,-47.0,-0.7416,False,False,False,
2011-01-07,523.0,-31.0,-0.4461,False,False,False,
2011-01-10,528.0,-30.0,-0.4259,False,False,False,
2011-01-11,522.0,-20.0,-0.2414,False,False,False,
2011-01-12,517.0,-23.0,-0.2954,False,False,False,
2011-01-13,518.0,-27.0,-0.3663,False,False,False,
2011-01-14,512.0,-42.0,-0.6367,False,False,False,
2011-01-17,512.0,-40.0,-0.5954,False,False,False,
2011-01-18,510.0,-40.0,-0.5902,False,False,False,
2011-01-19,511.0,-34.0,-0.4751,False,False,False,
2011-01-20,503.0,-34.0,-0.4696,False,False,False,
2011-01-21,505.0,-32.0,-0.4266,False,False,False,
2011-01-24,503.0,-37.0,-0.5131,False,False,False,
2011-01-25,506.0,-22.0,-0.2276,False,False,False,
2011-01-26,498.0,-42.0,-0.5959,False,False,False,
2011-01-27,499.0,-33.0,-0.4201,False,False,False,
2011-01-28,503.0,-38.0,-0.5087,False,False,False,
2011-01-31,508.0,-24.0,-0.2344,False,False,False,
2011-02-01,499.0,-28.0,-0.3048,False,False,False,
2011-02-02,489.0,-22.0,-0.1832,False,False,False,
2011-02-03,483.0,-30.0,-0.3345,False,False,False,
2011-02-04,468.0,-55.0,-0.8151,False,False,False,
2011-02-07,464.0,-64.0,-0.983,False,False,False,
2011-02-08,453.0,-69.0,-1.0717,False,False,False,
2011-02-09,460.0,-57.0,-0.8329,False,False,False,
2011-02-10,455.0,-63.0,-0.9419,False,False,False,
2011-02-11,459.0,-53.0,-0.7429,False,False,False,
2011-02-14,458.0,-54.0,-0.7565,False,False,False,
2011-02-15,457.0,-53.0,-0.7318,False,False,False,
2011-02-16,454.0,-57.0,-0.8032,False,False,False,
2011-02-17,456.0,-47.0,-0.6065,False,False,False,
2011-02-18,453.0,-52.0,-0.7009,False,False,False,
2011-02-21,452.0,-51.0,-0.6813,False,False,False,
2011-02-22,466.0,-40.0,-0.4714,False,False,False,
2011-02-23,466.0,-32.0,-0.3205,False,False,False,
2011-02-24,473.0,-26.0,-0.2095,False,False,False,
2011-02-25,472.0,-31.0,-0.312,False,False,False,
2011-02-28,478.0,-30.0,-0.2984,False,False,False,
2011-03-01,476.0,-23.0,-0.1675,False,False,False,
2011-03-02,472.0,-17.0,-0.0534,False,False,False,
2011-03-03,460.0,-23.0,-0.1741,False,False,False,
2011-03-04,469.0,1.0,0.2947,False,False,False,
2011-03-07,469.0,5.0,0.3694,False,False,False,
2011-03-08,464.0,11.0,0.483,False,False,False,
2011-03-09,471.0,11.0,0.4781,False,False,False,
2011-03-10,485.0,30.0,0.847,False,False,False,
2011-03-11,488.0,29.0,0.8205,False,False,False,
2011-03-14,493.0,35.0,0.9328,False,False,False,
2011-03-15,509.0,52.0,1.2626,False,True,True,
2011-03-16,516.0,62.0,1.4505,False,True,True,
2011-03-17,510.0,54.0,1.2803,False,True,True,
2011-03-18,502.0,49.0,1.1712,False,True,True,
2011-03-21,493.0,41.0,1.0037,False,True,True,
2011-03-22,491.0,25.0,0.6781,False,False,False,
2011-03-23,491.0,25.0,0.6724,False,False,False,
2011-03-24,484.0,11.0,0.3881,False,False,False,
2011-03-25,479.0,7.0,0.304,False,False,False,
2011-03-28,476.0,-2.0,0.1204,False,False,False,
2011-03-29,473.0,-3.0,0.097,False,False,False,
2011-03-30,476.0,4.0,0.2331,False,False,False,
2011-03-31,477.0,17.0,0.4895,False,False,False,
2011-04-01,472.0,3.0,0.2036,False,False,False,
2011-04-04,472.0,3.0,0.2004,False,False,False,
2011-04-05,465.0,1.0,0.1563,False,False,False,
2011-04-06,457.0,-14.0,-0.1498,False,False,False,
2011-04-07,456.0,-29.0,-0.4541,False,False,False,
2011-04-08,453.0,-35.0,-0.5756,False,False,False,
2011-04-11,453.0,-40.0,-0.6766,False,False,False,
2011-04-12,463.0,-46.0,-0.7955,False,False,False,
2011-04-13,465.0,-51.0,-0.8935,False,False,False,
2011-04-14,460.0,-50.0,-0.8708,False,False,False,
2011-04-15,468.0,-34.0,-0.5466,False,False,False,
2011-04-18,474.0,-19.0,-0.243,False,False,False,
2011-04-19,475.0,-16.0,-0.181,False,False,False,
2011-04-20,466.0,-25.0,-0.3591,False,False,False,
2011-04-21,465.0,-19.0,-0.2328,False,False,False,
2011-04-25,469.0,-10.0,-0.0437,False,False,False,
2011-04-26,471.0,-5.0,0.0633,False,False,False,
2011-04-27,467.0,-6.0,0.0491,False,False,False,
2011-04-28,473.0,-3.0,0.1164,False,False,False,
2011-04-29,471.0,-6.0,0.0604,False,False,False,
2011-04-30,476.0,4.0,0.2751,False,False,False,
2011-05-02,474.0,2.0,0.2411,False,False,False,
2011-05-03,476.0,11.0,0.4404,False,False,False,
2011-05-04,476.0,19.0,0.6236,False,False,False,
2011-05-05,480.0,24.0,0.7559,False,False,False,
2011-05-06,481.0,28.0,0.8772,False,False,False,
2011-05-09,482.0,29.0,0.9356,False,False,False,
2011-05-10,476.0,13.0,0.6023,False,False,False,
2011-05-11,479.0,14.0,0.6606,False,False,False,
2011-05-12,477.0,17.0,0.7654,False,False,False,
2011-05-13,480.0,12.0,0.6677,False,False,False,
2011-05-16,479.0,5.0,0.5168,False,False,False,
2011-05-17,482.0,7.0,0.6036,False,False,False,
2011-05-18,479.0,13.0,0.7999,False,False,False,
2011-05-19,480.0,15.0,0.8707,False,False,False,
2011-05-20,482.0,13.0,0.8277,False,False,False,
2011-05-23,487.0,16.0,0.9404,False,False,False,
2011-05-24,489.0,22.0,1.1463,False,True,True,
2011-05-25,492.0,19.0,1.0952,False,True,True,
2011-05-26,501.0,30.0,1.4788,False,True,True,
2011-05-27,501.0,25.0,1.3585,False,True,True,
2011-05-30,501.0,27.0,1.4524,False,True,True,
2011-05-31,509.0,33.0,1.6628,False,True,True,
2011-06-01,515.0,39.0,1.86,False,True,True,
2011-06-02,515.0,35.0,1.7143,False,True,True,
2011-06-03,524.0,43.0,1.9533,False,True,True,
2011-06-06,525.0,43.0,1.93,False,True,True,
2011-06-07,528.0,52.0,2.1912,False,True,True,
2011-06-08,538.0,59.0,2.3779,False,True,True,
2011-06-09,538.0,61.0,2.4068,False,True,True,
2011-06-10,543.0,63.0,2.4335,False,True,True,
2011-06-13,547.0,68.0,2.5464,False,True,True,
2011-06-14,537.0,55.0,2.1241,False,True,True,
2011-06-15,552.0,73.0,2.628,False,True,True,
2011-06-16,565.0,85.0,2.9361,False,True,True,
2011-06-17,564.0,82.0,2.7941,False,True,True,
2011-06-20,567.0,80.0,2.687,False,True,True,
2011-06-21,565.0,76.0,2.5294,False,True,True,
2011-06-22,562.0,70.0,2.3247,False,True,True,
2011-06-23,575.0,74.0,2.3981,False,True,True,
2011-06-24,580.0,79.0,2.4943,False,True,True,
2011-06-27,578.0,77.0,2.4011,False,True,True,
2011-06-28,565.0,56.0,1.8135,False,True,True,
2011-06-29,553.0,38.0,1.3191,False,True,True,
2011-06-30,542.0,27.0,1.0179,False,True,True,
2011-07-01,534.0,10.0,0.5619,False,False,False,
2011-07-04,534.0,9.0,0.5352,False,False,False,
2011-07-05,537.0,9.0,0.5345,False,False,False,
2011-07-06,541.0,3.0,0.3732,False,False,False,
2011-07-07,527.0,-11.0,-0.0015,False,False,False,
2011-07-08,539.0,-4.0,0.1826,False,False,False,
2011-07-11,556.0,9.0,0.5249,False,False,False,
2011-07-12,560.0,23.0,0.8919,False,False,False,
2011-07-13,557.0,5.0,0.404,False,False,False,
2011-07-14,549.0,-16.0,-0.1672,False,False,False,
2011-07-15,551.0,-13.0,-0.091,False,False,False,
2011-07-18,554.0,-13.0,-0.0957,False,False,False,
2011-07-19,554.0,-11.0,-0.0468,False,False,False,
2011-07-20,546.0,-16.0,-0.188,False,False,False,
2011-07-21,536.0,-39.0,-0.8195,False,False,False,
2011-07-22,535.0,-45.0,-0.9823,False,False,False,
2011-07-25,533.0,-45.0,-0.9791,False,False,False,
2011-07-26,535.0,-30.0,-0.5671,False,False,False,
2011-07-27,532.0,-21.0,-0.3197,False,False,False,
2011-07-28,537.0,-5.0,0.1185,False,False,False,
2011-07-29,551.0,17.0,0.7181,False,False,False,
2011-07-31,558.0,24.0,0.9068,False,False,False,
2011-08-01,563.0,26.0,0.9587,False,False,False,
2011-08-02,580.0,39.0,1.3055,False,True,True,
2011-08-03,587.0,60.0,1.8588,False,True,True,
2011-08-04,616.0,77.0,2.291,False,True,True,
2011-08-05,624.0,68.0,2.0323,False,True,True,
2011-08-08,684.0,124.0,3.4383,False,True,True,
2011-08-09,719.0,162.0,4.2682,False,True,True,
2011-08-10,730.0,181.0,4.5478,False,True,True,
2011-08-11,739.0,188.0,4.5164,False,True,True,
2011-08-12,730.0,176.0,4.0839,False,True,True,
2011-08-15,710.0,156.0,3.5382,False,True,True,
2011-08-16,711.0,165.0,3.6311,False,True,True,
2011-08-17,708.0,172.0,3.6701,False,True,True,
2011-08-18,723.0,188.0,3.87,False,True,True,
2011-08-19,730.0,197.0,3.9111,False,True,True,
2011-08-22,732.0,197.0,3.7836,False,True,True,
2011-08-23,746.0,214.0,3.9608,False,True,True,
2011-08-24,745.0,208.0,3.7267,False,True,True,
2011-08-25,743.0,192.0,3.3495,False,True,True,
2011-08-26,750.0,192.0,3.2659,True,True,True,
2011-08-29,739.0,176.0,2.93,False,True,True,
2011-08-30,739.0,159.0,2.5973,False,True,True,
2011-08-31,730.0,143.0,2.2968,False,True,True,
2011-09-01,726.0,110.0,1.7341,False,True,True,
2011-09-02,733.0,109.0,1.7003,False,True,True,
2011-09-05,734.0,50.0,0.7278,False,False,False,
2011-09-06,754.0,35.0,0.4766,True,False,True,
2011-09-07,741.0,11.0,0.0781,False,False,False,
2011-09-08,742.0,3.0,-0.0576,False,False,False,
2011-09-09,751.0,21.0,0.2351,True,False,True,
2011-09-12,764.0,54.0,0.7739,True,False,True,
2011-09-13,762.0,51.0,0.7181,True,False,True,
2011-09-14,755.0,47.0,0.6461,True,False,True,
2011-09-15,749.0,26.0,0.2938,False,False,False,
2011-09-16,746.0,16.0,0.1244,False,False,False,
2011-09-19,761.0,29.0,0.3362,True,False,True,
2011-09-20,759.0,13.0,0.0661,True,False,True,
2011-09-21,761.0,16.0,0.1123,True,False,True,
2011-09-22,795.0,52.0,0.7074,True,False,True,
2011-09-23,801.0,51.0,0.6855,True,False,True,
2011-09-26,800.0,61.0,0.8461,True,False,True,
2011-09-27,792.0,53.0,0.7072,True,False,True,
2011-09-28,803.0,73.0,1.0325,True,True,True,
2011-09-29,816.0,90.0,1.3044,True,True,True,
2011-09-30,841.0,108.0,1.5877,True,True,True,
2011-10-03,872.0,138.0,2.057,True,True,True,
2011-10-04,910.0,156.0,2.3172,True,True,True,
2011-10-05,898.0,157.0,2.2989,True,True,True,
2011-10-06,872.0,130.0,1.8438,True,True,True,
2011-10-07,855.0,104.0,1.415,True,True,True,
2011-10-10,856.0,92.0,1.2136,True,True,True,
2011-10-11,834.0,72.0,0.8876,True,False,True,
2011-10-12,807.0,52.0,0.5627,True,False,True,
2011-10-13,805.0,56.0,0.6209,True,False,True,
2011-10-14,789.0,43.0,0.408,True,False,True,
2011-10-17,788.0,27.0,0.148,True,False,True,
2011-10-18,787.0,28.0,0.161,True,False,True,
2011-10-19,770.0,9.0,-0.1463,True,False,True,
2011-10-20,764.0,-31.0,-0.7884,True,False,True,
2011-10-21,746.0,-55.0,-1.1699,False,False,False,
2011-10-24,731.0,-69.0,-1.3885,False,False,False,
2011-10-25,729.0,-63.0,-1.2879,False,False,False,
2011-10-26,720.0,-83.0,-1.5987,False,False,False,
2011-10-27,683.0,-133.0,-2.3622,False,False,False,
2011-10-28,685.0,-156.0,-2.6784,False,False,False,
2011-10-31,707.0,-165.0,-2.7687,False,False,False,
2011-11-01,742.0,-168.0,-2.767,False,False,False,
2011-11-02,735.0,-163.0,-2.6463,False,False,False,
2011-11-03,725.0,-147.0,-2.3737,False,False,False,
2011-11-04,726.0,-129.0,-2.0847,False,False,False,
2011-11-07,729.0,-127.0,-2.0322,False,False,False,
2011-11-08,723.0,-111.0,-1.7821,False,False,False,
2011-11-09,748.0,-59.0,-1.0271,False,False,False,
2011-11-10,746.0,-59.0,-1.0207,False,False,False,
2011-11-11,746.0,-43.0,-0.7875,False,False,False,
2011-11-14,744.0,-44.0,-0.7983,False,False,False,
2011-11-15,749.0,-38.0,-0.7093,False,False,False,
2011-11-16,754.0,-16.0,-0.3927,True,False,True,
2011-11-17,762.0,-2.0,-0.1922,True,False,True,
2011-11-18,761.0,15.0,0.0498,True,False,True,
2011-11-21,779.0,48.0,0.5184,True,False,True,
2011-11-22,790.0,61.0,0.7008,True,False,True,
2011-11-23,803.0,83.0,1.0078,True,True,True,
2011-11-24,803.0,120.0,1.5198,True,True,True,
2011-11-25,800.0,115.0,1.4362,True,True,True,
2011-11-28,795.0,88.0,1.0475,True,True,True,
2011-11-29,795.0,53.0,0.551,True,False,True,
2011-11-30,779.0,44.0,0.4197,True,False,True,
2011-12-01,769.0,44.0,0.415,True,False,True,
2011-12-02,765.0,39.0,0.3406,True,False,True,
2011-12-05,756.0,27.0,0.1683,True,False,True,
2011-12-06,750.0,27.0,0.1648,True,False,True,
2011-12-07,754.0,6.0,-0.1358,True,False,True,
2011-12-08,756.0,10.0,-0.0825,True,False,True,
2011-12-09,753.0,7.0,-0.1289,True,False,True,
2011-12-12,760.0,16.0,-0.005,True,False,True,
2011-12-13,760.0,11.0,-0.0807,True,False,True,
2011-12-14,763.0,9.0,-0.1157,True,False,True,
2011-12-15,762.0,0.0,-0.249,True,False,True,
2011-12-16,765.0,4.0,-0.1957,True,False,True,
2011-12-19,765.0,-14.0,-0.4582,True,False,True,
2011-12-20,754.0,-36.0,-0.7789,True,False,True,
2011-12-21,749.0,-54.0,-1.0381,False,False,False,
2011-12-22,745.0,-58.0,-1.0951,False,False,False,
2011-12-23,737.0,-63.0,-1.1653,False,False,False,
2011-12-27,737.0,-58.0,-1.09,False,False,False,
2011-12-28,740.0,-55.0,-1.044,False,False,False,
2011-12-29,736.0,-43.0,-0.869,False,False,False,
2011-12-30,738.0,-31.0,-0.6956,False,False,False,
2011-12-31,723.0,-42.0,-0.8525,False,False,False,
2012-01-03,706.0,-50.0,-0.9667,False,False,False,
2012-01-04,700.0,-50.0,-0.9656,False,False,False,
2012-01-05,700.0,-54.0,-1.0215,False,False,False,
2012-01-06,700.0,-56.0,-1.0478,False,False,False,
2012-01-09,699.0,-54.0,-1.017,False,False,False,
2012-01-10,692.0,-68.0,-1.2131,False,False,False,
2012-01-11,698.0,-62.0,-1.1244,False,False,False,
2012-01-12,693.0,-70.0,-1.2329,False,False,False,
2012-01-13,702.0,-60.0,-1.0884,False,False,False,
2012-01-16,698.0,-67.0,-1.1839,False,False,False,
2012-01-17,699.0,-66.0,-1.1663,False,False,False,
2012-01-18,693.0,-61.0,-1.0915,False,False,False,
2012-01-19,677.0,-72.0,-1.2418,False,False,False,
2012-01-20,669.0,-76.0,-1.2917,False,False,False,
2012-01-23,662.0,-75.0,-1.272,False,False,False,
2012-01-24,662.0,-75.0,-1.2693,False,False,False,
2012-01-25,663.0,-77.0,-1.2955,False,False,False,
2012-01-26,658.0,-78.0,-1.3082,False,False,False,
2012-01-27,657.0,-81.0,-1.3468,False,False,False,
2012-01-30,665.0,-58.0,-1.0256,False,False,False,
2012-01-31,661.0,-45.0,-0.8445,False,False,False,
2012-02-01,654.0,-46.0,-0.8592,False,False,False,
2012-02-02,655.0,-45.0,-0.846,False,False,False,
2012-02-03,642.0,-58.0,-1.0281,False,False,False,
2012-02-06,644.0,-55.0,-0.9852,False,False,False,
2012-02-07,636.0,-56.0,-0.9987,False,False,False,
2012-02-08,629.0,-69.0,-1.1785,False,False,False,
2012-02-09,626.0,-67.0,-1.1474,False,False,False,
2012-02-10,635.0,-67.0,-1.1434,False,False,False,
2012-02-13,627.0,-71.0,-1.1941,False,False,False,
2012-02-14,627.0,-72.0,-1.2032,False,False,False,
2012-02-15,627.0,-66.0,-1.116,False,False,False,
2012-02-16,626.0,-51.0,-0.9056,False,False,False,
2012-02-17,620.0,-49.0,-0.8751,False,False,False,
2012-02-20,620.0,-42.0,-0.7768,False,False,False,
2012-02-21,614.0,-48.0,-0.8558,False,False,False,
2012-02-22,615.0,-48.0,-0.8517,False,False,False,
2012-02-23,611.0,-47.0,-0.8336,False,False,False,
2012-02-24,601.0,-56.0,-0.952,False,False,False,
2012-02-27,605.0,-60.0,-1.0002,False,False,False,
2012-02-28,601.0,-60.0,-0.9934,False,False,False,
2012-02-29,598.0,-56.0,-0.9323,False,False,False,
2012-03-01,594.0,-61.0,-0.9931,False,False,False,
2012-03-02,597.0,-45.0,-0.7689,False,False,False,
2012-03-05,601.0,-43.0,-0.736,False,False,False,
2012-03-06,625.0,-11.0,-0.2966,False,False,False,
2012-03-07,618.0,-11.0,-0.2938,False,False,False,
2012-03-08,611.0,-15.0,-0.3462,False,False,False,
2012-03-09,609.0,-26.0,-0.4932,False,False,False,
2012-03-12,606.0,-21.0,-0.4232,False,False,False,
2012-03-13,597.0,-30.0,-0.5435,False,False,False,
2012-03-14,583.0,-44.0,-0.7312,False,False,False,
2012-03-15,587.0,-39.0,-0.6607,False,False,False,
2012-03-16,586.0,-34.0,-0.5903,False,False,False,
2012-03-19,579.0,-41.0,-0.6816,False,False,False,
2012-03-20,580.0,-34.0,-0.5842,False,False,False,
2012-03-21,585.0,-30.0,-0.5279,False,False,False,
2012-03-22,591.0,-20.0,-0.3911,False,False,False,
2012-03-23,593.0,-8.0,-0.2288,False,False,False,
2012-03-26,591.0,-14.0,-0.311,False,False,False,
2012-03-27,593.0,-8.0,-0.2312,False,False,False,
2012-03-28,593.0,-5.0,-0.1926,False,False,False,
2012-03-29,602.0,8.0,-0.019,False,False,False,
2012-03-30,595.0,-2.0,-0.1578,False,False,False,
2012-03-31,599.0,-2.0,-0.1606,False,False,False,
2012-04-02,599.0,-26.0,-0.4882,False,False,False,
2012-04-03,591.0,-27.0,-0.5013,False,False,False,
2012-04-04,599.0,-12.0,-0.2971,False,False,False,
2012-04-05,605.0,-4.0,-0.1893,False,False,False,
2012-04-09,624.0,18.0,0.1087,False,False,False,
2012-04-10,632.0,35.0,0.3381,False,False,False,
2012-04-11,630.0,47.0,0.4988,False,False,False,
2012-04-12,624.0,37.0,0.3601,False,False,False,
2012-04-13,626.0,40.0,0.3985,False,False,False,
2012-04-16,623.0,44.0,0.4502,False,False,False,
2012-04-17,616.0,36.0,0.3394,False,False,False,
2012-04-18,616.0,31.0,0.2697,False,False,False,
2012-04-19,617.0,26.0,0.2008,False,False,False,
2012-04-20,614.0,21.0,0.1326,False,False,False,
2012-04-23,620.0,29.0,0.2413,False,False,False,
2012-04-24,614.0,21.0,0.1327,False,False,False,
2012-04-25,605.0,12.0,0.0111,False,False,False,
2012-04-26,606.0,4.0,-0.0974,False,False,False,
2012-04-27,602.0,7.0,-0.0562,False,False,False,
2012-04-30,604.0,5.0,-0.0827,False,False,False,
2012-05-01,596.0,-3.0,-0.1909,False,False,False,
2012-05-02,596.0,5.0,-0.0819,False,False,False,
2012-05-03,592.0,-7.0,-0.2446,False,False,False,
2012-05-04,594.0,-11.0,-0.2977,False,False,False,
2012-05-07,595.0,-29.0,-0.54,False,False,False,
2012-05-08,600.0,-32.0,-0.578,False,False,False,
2012-05-09,604.0,-26.0,-0.494,False,False,False,
2012-05-10,600.0,-24.0,-0.4641,False,False,False,
2012-05-11,602.0,-24.0,-0.4616,False,False,False,
2012-05-14,611.0,-12.0,-0.2964,False,False,False,
2012-05-15,615.0,-1.0,-0.1456,False,False,False,
2012-05-16,622.0,6.0,-0.0494,False,False,False,
2012-05-17,644.0,27.0,0.2361,False,False,False,
2012-05-18,652.0,38.0,0.3856,False,False,False,
2012-05-21,663.0,43.0,0.453,False,False,False,
2012-05-22,655.0,41.0,0.426,False,False,False,
2012-05-23,666.0,61.0,0.6963,False,False,False,
2012-05-24,662.0,56.0,0.6281,False,False,False,
2012-05-25,663.0,61.0,0.6958,False,False,False,
2012-05-28,663.0,59.0,0.6688,False,False,False,
2012-05-29,659.0,63.0,0.7231,False,False,False,
2012-05-30,671.0,75.0,0.8853,False,False,False,
2012-05-31,696.0,104.0,1.2729,False,True,True,
2012-06-01,716.0,122.0,1.5092,False,True,True,
2012-06-04,717.0,122.0,1.5035,False,True,True,
2012-06-05,723.0,123.0,1.5106,False,True,True,
2012-06-06,706.0,102.0,1.226,False,True,True,
2012-06-07,695.0,95.0,1.1301,False,True,True,
2012-06-08,695.0,93.0,1.1008,False,True,True,
2012-06-11,690.0,79.0,0.913,False,False,False,
2012-06-12,690.0,75.0,0.8599,False,False,False,
2012-06-13,691.0,69.0,0.7804,False,False,False,
2012-06-14,685.0,41.0,0.4067,False,False,False,
2012-06-15,684.0,32.0,0.2866,False,False,False,
2012-06-18,681.0,18.0,0.0997,False,False,False,
2012-06-19,665.0,10.0,-0.0074,False,False,False,
2012-06-20,654.0,-12.0,-0.3008,False,False,False,
2012-06-21,652.0,-10.0,-0.273,False,False,False,
2012-06-22,652.0,-11.0,-0.2856,False,False,False,
2012-06-25,660.0,-3.0,-0.179,False,False,False,
2012-06-26,657.0,-2.0,-0.1657,False,False,False,
2012-06-27,652.0,-19.0,-0.3916,False,False,False,
2012-06-28,652.0,-44.0,-0.7218,False,False,False,
2012-06-29,636.0,-80.0,-1.195,False,False,False,
2012-06-30,644.0,-73.0,-1.0963,False,False,False,
2012-07-02,645.0,-78.0,-1.1565,False,False,False,
2012-07-03,639.0,-67.0,-1.0059,False,False,False,
2012-07-04,638.0,-57.0,-0.8698,False,False,False,
2012-07-05,640.0,-55.0,-0.8403,False,False,False,
2012-07-06,644.0,-46.0,-0.7209,False,False,False,
2012-07-09,644.0,-46.0,-0.7209,False,False,False,
2012-07-10,640.0,-51.0,-0.7864,False,False,False,
2012-07-11,637.0,-48.0,-0.7454,False,False,False,
2012-07-12,641.0,-43.0,-0.6779,False,False,False,
2012-07-13,641.0,-40.0,-0.636,False,False,False,
2012-07-16,639.0,-26.0,-0.4491,False,False,False,
2012-07-17,636.0,-18.0,-0.3416,False,False,False,
2012-07-18,633.0,-19.0,-0.3523,False,False,False,
2012-07-19,625.0,-27.0,-0.4542,False,False,False,
2012-07-20,628.0,-32.0,-0.5154,False,False,False,
2012-07-23,638.0,-19.0,-0.3397,False,False,False,
2012-07-24,640.0,-12.0,-0.2434,False,False,False,
2012-07-25,640.0,-12.0,-0.2374,False,False,False,
2012-07-26,635.0,-1.0,-0.0836,False,False,False,
2012-07-27,622.0,-22.0,-0.3578,False,False,False,
2012-07-30,620.0,-25.0,-0.3917,False,False,False,
2012-07-31,616.0,-23.0,-0.3574,False,False,False,
2012-08-01,610.0,-28.0,-0.4202,False,False,False,
2012-08-02,613.0,-27.0,-0.3996,False,False,False,
2012-08-03,601.0,-43.0,-0.6201,False,False,False,
2012-08-06,600.0,-44.0,-0.6298,False,False,False,
2012-08-07,591.0,-49.0,-0.6988,False,False,False,
2012-08-08,589.0,-48.0,-0.6809,False,False,False,
2012-08-09,591.0,-50.0,-0.7094,False,False,False,
2012-08-10,598.0,-43.0,-0.5997,False,False,False,
2012-08-13,596.0,-43.0,-0.596,False,False,False,
2012-08-14,592.0,-44.0,-0.6086,False,False,False,
2012-08-15,588.0,-45.0,-0.621,False,False,False,
2012-08-16,589.0,-36.0,-0.4673,False,False,False,
2012-08-17,589.0,-39.0,-0.5115,False,False,False,
2012-08-20,586.0,-52.0,-0.7251,False,False,False,
2012-08-21,583.0,-57.0,-0.8044,False,False,False,
2012-08-22,588.0,-52.0,-0.7127,False,False,False,
2012-08-23,589.0,-46.0,-0.6047,False,False,False,
2012-08-24,587.0,-35.0,-0.413,False,False,False,
2012-08-27,587.0,-33.0,-0.3762,False,False,False,
2012-08-28,588.0,-28.0,-0.2873,False,False,False,
2012-08-29,584.0,-26.0,-0.2482,False,False,False,
2012-08-30,586.0,-27.0,-0.2606,False,False,False,
2012-08-31,598.0,-3.0,0.1564,False,False,False,
2012-09-03,598.0,-2.0,0.1757,False,False,False,
2012-09-04,594.0,3.0,0.263,False,False,False,
2012-09-05,591.0,2.0,0.2478,False,False,False,
2012-09-06,580.0,-11.0,0.0247,False,False,False,
2012-09-07,574.0,-24.0,-0.1975,False,False,False,
2012-09-10,568.0,-28.0,-0.2618,False,False,False,
2012-09-11,564.0,-28.0,-0.257,False,False,False,
2012-09-12,551.0,-37.0,-0.4079,False,False,False,
2012-09-13,550.0,-39.0,-0.4374,False,False,False,
2012-09-14,530.0,-59.0,-0.7805,False,False,False,
2012-09-17,532.0,-54.0,-0.6868,False,False,False,
2012-09-18,533.0,-50.0,-0.6105,False,False,False,
2012-09-19,534.0,-54.0,-0.6777,False,False,False,
2012-09-20,538.0,-51.0,-0.6204,False,False,False,
2012-09-21,542.0,-45.0,-0.5055,False,False,False,
2012-09-24,550.0,-37.0,-0.3482,False,False,False,
2012-09-25,556.0,-32.0,-0.2452,False,False,False,
2012-09-26,580.0,-4.0,0.3048,False,False,False,
2012-09-27,573.0,-13.0,0.1371,False,False,False,
2012-09-28,572.0,-26.0,-0.1119,False,False,False,
2012-09-30,574.0,-24.0,-0.0666,False,False,False,
2012-10-01,571.0,-23.0,-0.0418,False,False,False,
2012-10-02,572.0,-19.0,0.0411,False,False,False,
2012-10-03,568.0,-12.0,0.1835,False,False,False,
2012-10-04,562.0,-12.0,0.1853,False,False,False,
2012-10-05,555.0,-13.0,0.164,False,False,False,
2012-10-08,554.0,-10.0,0.2203,False,False,False,
2012-10-09,556.0,5.0,0.5138,False,False,False,
2012-10-10,561.0,11.0,0.628,False,False,False,
2012-10-11,557.0,27.0,0.9398,False,False,False,
2012-10-12,556.0,24.0,0.875,False,False,False,
2012-10-15,548.0,15.0,0.6899,False,False,False,
2012-10-16,540.0,6.0,0.5007,False,False,False,
2012-10-17,527.0,-11.0,0.1366,False,False,False,
2012-10-18,524.0,-18.0,-0.0247,False,False,False,
2012-10-19,531.0,-19.0,-0.0582,False,False,False,
2012-10-22,528.0,-28.0,-0.2683,False,False,False,
2012-10-23,541.0,-39.0,-0.5273,False,False,False,
2012-10-24,539.0,-34.0,-0.4253,False,False,False,
2012-10-25,533.0,-39.0,-0.5415,False,False,False,
2012-10-26,541.0,-33.0,-0.4079,False,False,False,
2012-10-29,546.0,-25.0,-0.2272,False,False,False,
2012-10-31,563.0,-9.0,0.1349,False,False,False,
2012-11-01,557.0,-11.0,0.0868,False,False,False,
2012-11-02,554.0,-8.0,0.1546,False,False,False,
2012-11-05,557.0,2.0,0.3828,False,False,False,
2012-11-06,549.0,-5.0,0.2248,False,False,False,
2012-11-07,563.0,7.0,0.5048,False,False,False,
2012-11-08,567.0,6.0,0.4896,False,False,False,
2012-11-09,577.0,20.0,0.826,False,False,False,
2012-11-12,577.0,21.0,0.8747,False,False,False,
2012-11-13,582.0,34.0,1.211,False,True,True,
2012-11-14,584.0,44.0,1.4689,False,True,True,
2012-11-15,594.0,67.0,2.0223,False,True,True,
2012-11-16,598.0,74.0,2.1779,False,True,True,
2012-11-19,585.0,54.0,1.6913,False,True,True,
2012-11-20,579.0,51.0,1.6151,False,True,True,
